STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,HLY-CLOD-PCTCLR,HLY-CLOD-PCTOVC,HLY-DEWP-NORMAL,HLY-HIDX-NORMAL,HLY-TEMP-NORMAL,HLY-WIND-AVGSPD,HLY-WIND-VCTDIR,HLY-WIND-VCTSPD
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100528 11:00,98.0,354.0,50.8,66.4,66.3,12.5,41.0,0.4
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100528 12:00,72.0,371.0,50.8,67.0,66.9,13.2,107.0,1.0
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100528 13:00,58.0,388.0,50.8,67.4,67.3,13.7,137.0,1.0
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100528 14:00,49.0,377.0,50.7,67.4,67.3,14.0,141.0,1.3
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100528 15:00,42.0,409.0,50.5,67.3,67.2,13.9,147.0,1.2
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100528 16:00,46.0,390.0,50.4,67.0,67.0,13.8,164.0,1.1
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100528 17:00,69.0,409.0,50.3,66.1,66.0,13.2,200.0,1.1
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100528 18:00,74.0,428.0,49.8,64.9,64.9,12.5,222.0,1.6
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100528 19:00,83.0,448.0,49.8,63.4,63.3,11.7,228.0,1.9
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100528 20:00,118.0,406.0,50.0,61.9,61.9,10.8,228.0,2.2
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100528 21:00,148.0,382.0,50.1,60.9,60.9,10.4,236.0,2.7
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100528 22:00,202.0,409.0,49.9,60.1,60.1,10.1,253.0,3.2
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100528 23:00,231.0,424.0,49.9,59.2,59.2,9.8,258.0,3.3
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100529 00:00,226.0,423.0,50.0,58.4,58.4,9.8,261.0,3.7
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100529 01:00,236.0,425.0,49.9,58.0,58.0,9.5,269.0,3.5
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100529 02:00,259.0,423.0,49.9,57.5,57.5,9.3,275.0,3.2
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100529 03:00,238.0,421.0,49.8,57.1,57.1,9.3,281.0,3.2
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100529 04:00,178.0,434.0,49.8,56.7,56.7,9.3,280.0,2.9
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100529 05:00,156.0,450.0,49.9,56.8,56.8,9.3,285.0,2.9
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100529 06:00,146.0,457.0,50.2,58.2,58.2,9.9,289.0,3.1
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100529 07:00,123.0,461.0,50.5,60.1,60.1,10.5,296.0,3.0
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100529 08:00,121.0,415.0,50.8,62.1,62.1,10.9,305.0,2.5
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100529 09:00,130.0,418.0,51.0,63.8,63.8,11.2,314.0,1.4
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100529 10:00,107.0,401.0,51.1,65.3,65.2,12.0,334.0,0.5
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100529 11:00,98.0,366.0,51.1,66.4,66.3,12.5,46.0,0.5
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100529 12:00,70.0,381.0,51.1,67.0,66.9,13.2,101.0,1.1
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100529 13:00,59.0,386.0,51.1,67.5,67.4,13.7,128.0,1.0
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100529 14:00,51.0,380.0,51.0,67.5,67.4,14.0,139.0,1.2
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100529 15:00,44.0,406.0,50.9,67.4,67.4,13.9,141.0,1.2
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100529 16:00,46.0,392.0,50.8,67.2,67.1,13.8,155.0,1.1
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100529 17:00,69.0,409.0,50.6,66.2,66.2,13.2,194.0,1.0
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100529 18:00,79.0,423.0,50.2,65.1,65.0,12.4,215.0,1.5
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100529 19:00,90.0,446.0,50.2,63.5,63.5,11.7,225.0,1.7
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100529 20:00,120.0,406.0,50.4,62.1,62.1,10.9,226.0,2.1
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100529 21:00,144.0,384.0,50.5,61.2,61.1,10.4,236.0,2.6
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100529 22:00,197.0,415.0,50.3,60.3,60.3,10.2,252.0,3.0
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100529 23:00,227.0,432.0,50.3,59.5,59.5,9.9,260.0,3.1
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100530 00:00,214.0,428.0,50.2,58.6,58.6,9.9,261.0,3.6
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100530 01:00,226.0,428.0,50.2,58.3,58.3,9.6,271.0,3.3
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100530 02:00,259.0,423.0,50.2,57.7,57.7,9.4,275.0,3.0
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100530 03:00,229.0,424.0,50.2,57.2,57.2,9.3,281.0,2.9
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100530 04:00,175.0,442.0,50.1,56.9,56.9,9.3,281.0,2.8
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100530 05:00,154.0,459.0,50.3,57.0,57.0,9.4,284.0,2.8
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100530 06:00,146.0,463.0,50.6,58.4,58.4,10.0,290.0,3.0
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100530 07:00,118.0,470.0,50.9,60.2,60.2,10.6,297.0,2.8
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100530 08:00,121.0,426.0,51.2,62.2,62.2,11.0,306.0,2.3
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100530 09:00,130.0,419.0,51.5,63.9,63.8,11.3,315.0,1.3
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100530 10:00,100.0,413.0,51.5,65.3,65.2,12.0,338.0,0.5
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100530 11:00,93.0,374.0,51.5,66.4,66.3,12.5,35.0,0.5
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100530 12:00,65.0,398.0,51.5,67.1,67.0,13.3,103.0,0.9
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100530 13:00,58.0,400.0,51.5,67.6,67.5,13.6,130.0,0.8
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100530 14:00,49.0,384.0,51.4,67.7,67.6,14.0,148.0,1.1
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100530 15:00,39.0,416.0,51.3,67.6,67.5,13.9,149.0,0.9
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100530 16:00,46.0,403.0,51.1,67.3,67.2,13.8,167.0,0.9
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100530 17:00,67.0,420.0,50.9,66.3,66.3,13.2,205.0,1.0
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100530 18:00,77.0,428.0,50.6,65.1,65.1,12.5,223.0,1.5
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100530 19:00,87.0,464.0,50.5,63.6,63.6,11.7,231.0,1.7
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100530 20:00,115.0,423.0,50.7,62.2,62.2,10.9,226.0,2.1
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100530 21:00,141.0,400.0,50.8,61.3,61.3,10.5,237.0,2.5
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100530 22:00,194.0,424.0,50.6,60.4,60.4,10.2,254.0,2.9
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100530 23:00,221.0,437.0,50.6,59.7,59.7,10.0,261.0,3.1
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100531 00:00,214.0,445.0,50.5,58.8,58.8,10.0,262.0,3.6
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100531 01:00,227.0,440.0,50.6,58.5,58.5,9.6,271.0,3.4
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100531 02:00,253.0,440.0,50.5,57.9,57.9,9.5,275.0,3.0
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100531 03:00,223.0,441.0,50.5,57.5,57.5,9.4,281.0,3.0
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100531 04:00,173.0,447.0,50.4,57.2,57.2,9.4,281.0,2.8
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100531 05:00,153.0,465.0,50.7,57.3,57.2,9.5,284.0,2.8
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100531 06:00,145.0,469.0,50.9,58.6,58.6,10.1,290.0,3.0
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100531 07:00,118.0,477.0,51.2,60.4,60.4,10.7,297.0,2.9
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100531 08:00,123.0,425.0,51.5,62.5,62.4,11.1,304.0,2.6
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100531 09:00,128.0,415.0,51.8,64.2,64.2,11.3,312.0,1.4
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100531 10:00,93.0,413.0,51.9,65.7,65.5,12.0,319.0,0.5
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100531 11:00,83.0,366.0,51.9,66.8,66.7,12.5,3.0,0.3
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100531 12:00,58.0,388.0,51.9,67.5,67.4,13.3,105.0,0.6
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100531 13:00,54.0,390.0,51.9,68.0,67.8,13.6,145.0,0.7
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100531 14:00,42.0,379.0,51.7,68.1,68.0,14.0,169.0,0.8
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100531 15:00,30.0,410.0,51.6,68.1,68.0,13.9,174.0,0.6
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100531 16:00,42.0,397.0,51.4,67.8,67.7,13.8,194.0,0.8
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100531 17:00,60.0,410.0,51.3,66.9,66.8,13.2,229.0,1.2
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100531 18:00,84.0,418.0,50.9,65.8,65.7,12.5,238.0,1.8
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100531 19:00,97.0,457.0,50.9,64.2,64.1,11.7,238.0,1.9
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100531 20:00,121.0,415.0,51.1,62.8,62.7,10.9,234.0,2.2
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100531 21:00,146.0,391.0,51.2,61.9,61.8,10.5,242.0,2.7
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100531 22:00,200.0,412.0,51.0,60.9,60.9,10.2,256.0,3.1
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100531 23:00,229.0,418.0,51.0,60.2,60.1,10.0,263.0,3.3
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100601 00:00,221.0,431.0,50.9,59.2,59.1,10.0,264.0,3.8
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100601 01:00,234.0,429.0,50.9,58.9,58.9,9.6,273.0,3.6
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100601 02:00,258.0,431.0,50.9,58.4,58.4,9.4,278.0,3.2
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100601 03:00,237.0,429.0,50.8,57.9,57.9,9.3,282.0,3.2
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100601 04:00,189.0,433.0,50.8,57.6,57.6,9.4,283.0,3.0
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100601 05:00,163.0,457.0,50.9,57.7,57.6,9.4,285.0,3.1
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100601 06:00,145.0,462.0,51.2,59.0,59.0,10.0,289.0,3.3
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100601 07:00,120.0,469.0,51.5,60.9,60.9,10.6,296.0,3.2
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100601 08:00,125.0,425.0,51.8,62.9,62.9,10.9,301.0,2.7
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100601 09:00,126.0,412.0,52.1,64.7,64.6,11.2,304.0,1.5
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100601 10:00,95.0,390.0,52.1,66.2,66.0,12.0,308.0,0.6
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100601 11:00,81.0,352.0,52.1,67.3,67.1,12.4,322.0,0.2
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100601 12:00,53.0,376.0,52.1,68.0,67.8,13.2,118.0,0.6
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100601 13:00,52.0,380.0,52.1,68.6,68.4,13.5,165.0,0.7
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100601 14:00,32.0,363.0,52.0,68.6,68.4,13.9,173.0,1.0
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100601 15:00,25.0,397.0,51.9,68.5,68.4,13.9,178.0,0.9
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100601 16:00,35.0,392.0,51.8,68.3,68.1,13.7,194.0,1.1
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100601 17:00,55.0,403.0,51.6,67.4,67.3,13.3,223.0,1.5
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100601 18:00,79.0,420.0,51.2,66.2,66.1,12.5,231.0,2.1
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100601 19:00,94.0,456.0,51.3,64.6,64.5,11.6,233.0,2.3
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100601 20:00,119.0,409.0,51.5,63.1,63.1,10.9,232.0,2.5
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100601 21:00,148.0,391.0,51.5,62.3,62.2,10.4,242.0,3.0
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100601 22:00,198.0,405.0,51.4,61.3,61.3,10.1,254.0,3.2
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100601 23:00,222.0,415.0,51.3,60.6,60.6,10.0,260.0,3.5
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100602 00:00,219.0,420.0,51.1,59.6,59.6,10.1,262.0,4.0
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100602 01:00,234.0,411.0,51.2,59.4,59.3,9.5,270.0,3.7
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100602 02:00,267.0,419.0,51.2,58.8,58.8,9.3,275.0,3.4
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100602 03:00,245.0,412.0,51.1,58.3,58.3,9.3,279.0,3.2
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100602 04:00,193.0,425.0,51.1,57.9,57.9,9.3,280.0,3.1
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100602 05:00,166.0,446.0,51.3,58.0,58.0,9.4,282.0,3.1
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100602 06:00,145.0,453.0,51.5,59.4,59.4,10.0,286.0,3.3
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100602 07:00,127.0,462.0,51.7,61.3,61.3,10.6,296.0,3.2
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100602 08:00,133.0,419.0,52.0,63.3,63.2,11.0,301.0,2.7
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100602 09:00,135.0,413.0,52.3,65.0,64.9,11.2,306.0,1.5
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100602 10:00,100.0,394.0,52.4,66.4,66.3,11.9,312.0,0.7
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100602 11:00,83.0,354.0,52.5,67.6,67.4,12.4,343.0,0.3
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100602 12:00,56.0,383.0,52.4,68.3,68.1,13.2,103.0,0.5
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100602 13:00,52.0,391.0,52.4,68.8,68.6,13.6,158.0,0.7
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100602 14:00,32.0,378.0,52.3,68.8,68.6,13.9,167.0,0.8
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100602 15:00,25.0,399.0,52.2,68.8,68.6,13.8,169.0,0.6
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100602 16:00,39.0,400.0,52.1,68.5,68.3,13.6,200.0,1.0
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100602 17:00,53.0,406.0,51.9,67.7,67.6,13.1,231.0,1.4
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100602 18:00,77.0,421.0,51.6,66.5,66.4,12.4,234.0,2.1
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100602 19:00,92.0,468.0,51.6,64.9,64.8,11.5,237.0,2.3
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100602 20:00,119.0,407.0,51.8,63.4,63.4,10.9,237.0,2.5
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100602 21:00,146.0,387.0,51.9,62.6,62.5,10.3,243.0,3.0
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100602 22:00,198.0,408.0,51.8,61.6,61.6,10.0,254.0,3.2
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100602 23:00,225.0,417.0,51.7,61.0,60.9,9.8,261.0,3.5
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100603 00:00,224.0,422.0,51.4,60.0,60.0,10.0,264.0,4.0
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100603 01:00,240.0,410.0,51.5,59.6,59.6,9.4,272.0,3.8
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100603 02:00,272.0,407.0,51.5,59.0,59.0,9.2,276.0,3.5
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100603 03:00,250.0,407.0,51.4,58.6,58.6,9.2,281.0,3.4
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100603 04:00,191.0,416.0,51.4,58.2,58.2,9.2,281.0,3.3
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100603 05:00,164.0,439.0,51.5,58.3,58.3,9.3,284.0,3.3
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100603 06:00,152.0,451.0,51.8,59.7,59.7,9.9,288.0,3.5
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100603 07:00,133.0,453.0,52.0,61.6,61.6,10.5,298.0,3.3
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100603 08:00,137.0,408.0,52.2,63.6,63.5,10.9,303.0,2.9
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100603 09:00,142.0,396.0,52.5,65.4,65.3,11.1,308.0,1.7
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100603 10:00,113.0,384.0,52.6,66.8,66.7,11.8,313.0,0.8
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100603 11:00,92.0,346.0,52.7,68.0,67.8,12.3,337.0,0.4
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100603 12:00,58.0,377.0,52.6,68.7,68.5,13.0,95.0,0.5
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100603 13:00,56.0,383.0,52.6,69.2,69.0,13.4,166.0,0.6
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100603 14:00,35.0,364.0,52.5,69.3,69.1,13.9,182.0,0.7
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100603 15:00,28.0,385.0,52.4,69.2,69.1,13.7,182.0,0.6
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100603 16:00,44.0,389.0,52.3,69.0,68.8,13.5,205.0,1.1
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100603 17:00,55.0,394.0,52.1,68.2,68.1,13.1,236.0,1.5
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100603 18:00,81.0,400.0,51.9,67.0,66.9,12.4,236.0,2.1
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100603 19:00,99.0,447.0,51.9,65.4,65.3,11.5,236.0,2.5
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100603 20:00,123.0,388.0,52.0,63.9,63.9,10.8,239.0,2.6
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100603 21:00,148.0,370.0,52.1,63.1,63.0,10.3,243.0,3.1
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100603 22:00,207.0,396.0,52.0,62.1,62.0,9.9,254.0,3.3
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100603 23:00,238.0,409.0,51.9,61.4,61.3,9.9,262.0,3.7
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100604 00:00,238.0,409.0,51.5,60.5,60.4,10.1,265.0,4.3
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100604 01:00,250.0,392.0,51.7,60.1,60.0,9.5,273.0,4.1
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100604 02:00,279.0,393.0,51.7,59.4,59.4,9.3,276.0,3.8
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100604 03:00,258.0,387.0,51.6,59.0,58.9,9.3,281.0,3.7
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100604 04:00,202.0,399.0,51.6,58.6,58.6,9.3,280.0,3.5
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100604 05:00,173.0,421.0,51.7,58.7,58.7,9.4,282.0,3.6
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100604 06:00,156.0,434.0,52.0,60.1,60.1,10.0,287.0,3.7
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100604 07:00,139.0,434.0,52.2,62.0,62.0,10.6,295.0,3.5
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100604 08:00,148.0,390.0,52.5,64.1,64.0,11.0,301.0,3.1
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100604 09:00,153.0,386.0,52.8,65.9,65.8,11.1,303.0,1.9
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100604 10:00,120.0,375.0,52.9,67.4,67.2,11.8,309.0,0.9
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100604 11:00,94.0,339.0,52.9,68.5,68.3,12.4,310.0,0.5
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100604 12:00,63.0,373.0,52.8,69.3,69.0,13.1,80.0,0.2
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100604 13:00,58.0,376.0,52.8,69.8,69.6,13.4,203.0,0.7
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100604 14:00,39.0,364.0,52.7,69.8,69.6,13.8,203.0,0.8
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100604 15:00,35.0,385.0,52.6,69.8,69.6,13.7,205.0,0.6
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100604 16:00,44.0,391.0,52.5,69.5,69.3,13.4,218.0,1.1
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100604 17:00,55.0,389.0,52.3,68.7,68.6,13.2,240.0,1.7
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100604 18:00,86.0,402.0,52.1,67.6,67.4,12.4,239.0,2.3
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100604 19:00,104.0,450.0,52.1,65.9,65.8,11.5,239.0,2.6
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100604 20:00,128.0,393.0,52.2,64.5,64.4,10.9,241.0,2.8
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100604 21:00,150.0,383.0,52.4,63.6,63.5,10.4,244.0,3.3
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100604 22:00,204.0,399.0,52.3,62.6,62.5,10.1,253.0,3.5
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100604 23:00,240.0,402.0,52.2,61.8,61.8,10.0,261.0,3.8
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100605 00:00,245.0,406.0,51.8,60.9,60.8,10.2,265.0,4.2
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100605 01:00,260.0,395.0,52.1,60.5,60.4,9.6,272.0,4.0
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100605 02:00,277.0,403.0,52.0,59.8,59.8,9.4,277.0,3.7
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100605 03:00,269.0,390.0,51.9,59.3,59.3,9.3,281.0,3.6
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100605 04:00,211.0,404.0,51.9,58.9,58.9,9.2,282.0,3.4
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100605 05:00,183.0,417.0,52.1,59.0,59.0,9.4,284.0,3.4
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100605 06:00,154.0,434.0,52.3,60.5,60.5,10.0,291.0,3.6
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100605 07:00,132.0,432.0,52.6,62.3,62.3,10.7,298.0,3.4
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100605 08:00,144.0,393.0,52.8,64.3,64.3,11.0,304.0,3.0
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100605 09:00,149.0,387.0,53.1,66.2,66.0,11.2,311.0,1.8
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100605 10:00,113.0,382.0,53.1,67.6,67.4,11.9,327.0,0.9
